sra,PHA00201,PHA00428,PHA00452,PHA00653,PHA00664,PHA00667,PHA00684,PHA00727,PHA00735,PHA00821,PHA01547,PHA01808,PHA02030,PHA02031,PHA02100,PHA02123,PHA02447,PHA02529,PHA02539,PHA02541,PHA02550,PHA02553,PHA02555,PHA02566,PHA02572,PHA02582,PHA02584,PHA02587,PHA02607,PHA02613,PHA02616,PHA02664,PHA02674,PHA02685,PHA02693,PHA02701,PHA02774,PHA02776,PHA02778,PHA02779,PHA02952,PHA03067,PHA03095,PHA03111,PHA03124,PHA03127,PHA03133,PHA03134,PHA03140,PHA03144,PHA03145,PHA03146,PHA03162,PHA03173,PHA03178,PHA03179,PHA03225,PHA03230,PHA03231,PHA03232,PHA03233,PHA03242,PHA03246,PHA03247,PHA03248,PHA03252,PHA03261,PHA03263,PHA03264,PHA03270,PHA03273,PHA03275,PHA03292,PHA03293,PHA03294,PHA03302,PHA03307,PHA03309,PHA03311,PHA03321,PHA03323,PHA03325,PHA03326,PHA03332,PHA03333,PHA03342,PHA03343,PHA03344,PHA03346,PHA03348,PHA03349,PHA03352,PHA03359,PHA03362,PHA03366,PHA03367,PHA03368,PHA03369,PHA03375,PHA03380,PHA03381,PHA03384,PHA03385,PHA03387,PHA03392,PHA03393,PHA03394,PHA03399,PHA03414,PHA03415,TIGR04198,TIGR04233,TIGR04236,cd00205,cd15464,pfam00429,pfam00506,pfam00513,pfam00729,pfam00747,pfam00761,pfam00844,pfam00915,pfam00971,pfam01001,pfam01065,pfam01366,pfam01443,pfam01499,pfam01538,pfam01561,pfam01601,pfam01621,pfam01673,pfam01766,pfam02053,pfam02123,pfam02247,pfam02336,pfam02442,pfam02689,pfam02956,pfam02957,pfam03014,pfam03035,pfam03038,pfam03084,pfam03122,pfam03229,pfam03325,pfam03337,pfam03361,pfam03431,pfam03910,pfam03955,pfam04451,pfam04513,pfam04523,pfam04544,pfam04559,pfam04623,pfam05072,pfam05268,pfam05311,pfam05518,pfam05941,pfam06016,pfam06070,pfam06088,pfam06126,pfam06284,pfam07124,pfam07134,pfam08710,pfam08949,pfam09018,pfam09408,pfam11053,pfam11091,pfam11590,pfam11602,pfam12259,pfam12526,pfam12601
SRR3189169,6,0,2,4,8,0,35,39,8,0,0,0,0,0,0,0,32,14,0,0,28,0,2,0,0,0,6,0,2,2,2,29,16,0,0,0,0,0,0,0,8,2,0,0,0,0,8,0,8,27,13,0,0,0,30,2,2,0,10,0,10,3,2,28,19,0,0,2,2,0,0,0,0,10,0,0,265,15,39,0,0,0,0,2,0,2,28,0,0,0,0,4,19,10,0,2,0,0,8,0,0,0,63,8,0,35,0,0,42,0,0,0,0,0,0,3,2,4,0,0,6,3,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,9,3,0,8,0,0,12,0,0,9,0,0,3,0,0,2,12,12,4,5,0,0,19,4,0,10,0,0,4,22,6,0,0,21,6,30,0,3,6,0,2,0,4,0,0,0,0
SRR3191616,5,0,4,4,0,4,3,12,4,0,0,0,7,0,0,0,16,0,0,0,8,0,3,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,14,4,0,0,0,12,0,0,0,4,4,4,0,0,10,6,0,0,2,0,0,0,0,0,6,0,0,126,3,29,0,0,0,0,0,0,0,4,0,0,0,0,2,8,10,0,5,2,0,5,4,2,0,20,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,8,0,0,3,0,0,3,0,0,0,6,0,5,5,0,0,12,2,0,22,0,0,2,14,4,0,0,6,0,6,0,3,3,0,0,0,4,0,0,0,0
SRR3191623,0,0,4,0,0,4,28,61,12,0,0,0,7,0,0,0,48,14,5,4,12,0,0,0,0,0,6,0,2,11,4,22,24,0,0,0,2,0,0,0,13,2,0,3,0,0,8,0,12,44,14,0,2,0,18,2,2,0,20,6,17,3,0,27,14,0,0,9,2,0,0,0,0,16,4,0,213,15,43,0,0,0,0,0,0,0,28,0,0,0,0,0,19,12,0,0,0,0,13,0,2,0,72,6,0,12,0,0,7,0,0,2,0,0,0,0,8,0,0,2,3,6,6,4,2,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,4,0,0,0,0,0,0,2,0,2,18,4,0,0,2,0,23,6,0,12,0,0,0,23,4,0,0,33,2,30,0,0,3,0,0,3,4,0,0,0,0
SRR3643570,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,2,0,0,4,0,0,0,12,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,11,0,0,3,2,0,19,0,0,0,4,0,0,0,3,0,0,0,6,0,0,2,0,0,0,0,0,0
SRR3643765,0,0,6,0,4,4,13,23,6,0,0,0,14,0,0,0,24,3,5,0,4,0,2,0,10,0,11,0,0,0,0,19,12,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,6,25,11,0,0,0,14,0,4,0,10,0,8,6,0,16,18,0,0,4,0,0,0,0,0,6,0,0,173,12,11,0,0,0,0,0,0,0,18,0,0,2,0,0,6,8,0,0,0,0,6,6,0,0,52,6,0,6,0,0,14,2,0,2,0,0,0,0,4,4,0,0,3,9,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,9,4,0,10,0,0,13,2,0,24,2,0,0,20,2,0,0,12,6,24,0,6,3,0,0,0,0,0,0,0,0
SRR3643769,0,0,4,0,4,0,13,23,6,0,0,0,14,0,3,0,24,3,6,2,4,0,2,0,0,0,8,0,0,2,0,15,12,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,6,20,6,0,2,0,10,0,0,0,8,0,8,3,0,16,11,0,0,4,0,0,0,0,0,8,0,0,150,12,9,0,0,0,0,0,0,0,10,0,0,0,0,0,8,8,0,0,0,0,8,4,0,0,34,8,0,7,0,0,28,0,0,0,0,0,0,0,2,4,0,0,3,6,2,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,6,0,0,2,9,4,0,10,0,2,12,4,0,26,0,2,0,8,2,0,0,12,8,18,0,6,3,0,2,0,4,0,0,0,0
SRR3643777,0,0,6,0,4,0,7,34,8,0,0,0,2,0,0,0,32,3,0,0,9,0,2,0,0,0,6,0,0,0,2,19,16,0,0,0,0,0,0,0,8,2,0,3,0,0,0,0,8,31,12,0,2,0,8,4,2,0,8,2,8,6,0,12,20,0,0,2,0,0,0,0,0,4,0,0,190,3,38,0,0,0,0,0,0,0,18,0,0,0,0,0,4,2,0,0,0,0,9,0,0,0,55,8,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,9,2,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,18,2,0,2,0,0,0,22,2,0,0,18,8,6,0,0,3,0,2,0,4,0,0,0,0
SRR3643818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3643835,0,2,8,0,0,4,27,41,12,0,0,0,4,0,6,0,48,7,5,0,12,0,0,0,0,7,8,0,0,0,0,42,24,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,14,43,22,0,2,0,24,4,2,0,18,6,14,3,0,32,25,2,0,2,4,0,0,0,0,13,2,0,323,21,46,0,2,0,0,0,0,0,34,0,0,2,0,0,20,17,0,2,0,0,12,4,0,0,88,16,0,17,0,9,7,0,0,0,0,0,0,3,6,0,0,0,0,6,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,8,6,0,0,0,0,3,0,0,0,18,16,2,5,2,0,27,6,0,16,0,0,2,40,8,0,0,21,2,30,0,3,0,0,0,0,4,0,0,0,0
SRR3643836,0,2,12,0,0,4,27,48,16,0,0,0,6,0,6,0,64,7,5,2,16,0,0,0,0,0,10,0,2,9,2,39,32,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,53,26,0,4,0,24,4,2,0,20,4,18,3,0,31,31,0,0,0,4,0,0,0,0,16,2,0,362,24,53,0,2,0,0,0,0,0,36,0,0,0,0,0,11,20,0,6,0,0,16,6,0,0,106,16,0,26,0,9,21,0,0,0,0,0,0,3,4,0,0,2,0,12,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,8,0,0,8,6,0,0,0,0,6,0,0,0,24,16,0,10,0,0,29,6,0,22,0,0,2,40,6,0,0,24,2,36,0,6,0,0,0,3,8,0,0,0,0
SRR3643837,19,2,10,0,0,4,27,53,16,0,0,0,6,0,9,0,64,7,0,2,12,0,0,0,0,7,11,0,0,9,2,33,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,18,53,27,0,2,0,16,2,2,0,22,2,18,3,0,27,34,0,0,4,2,2,0,0,0,13,2,0,350,21,49,0,2,0,0,0,0,0,36,0,0,2,0,0,16,13,0,0,0,0,16,8,0,0,114,16,0,17,0,9,21,2,0,0,0,0,0,3,6,0,0,2,0,6,4,0,2,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,8,0,0,8,9,0,3,0,0,3,0,0,0,24,16,4,5,2,0,33,6,0,16,0,0,2,37,8,0,0,27,0,30,0,3,0,0,0,3,8,0,0,0,0
SRR3643838,0,2,14,0,0,4,23,47,14,0,0,0,4,0,9,0,56,7,5,2,12,0,0,0,0,7,11,0,2,0,2,38,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,18,50,25,0,2,0,20,6,2,0,22,4,16,3,0,35,25,0,0,4,4,0,0,0,0,15,4,0,352,21,48,0,0,0,0,0,0,0,28,0,0,2,0,0,20,20,2,4,0,0,14,6,0,0,94,12,0,13,0,9,21,0,0,0,0,0,0,3,8,0,0,0,0,6,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,8,3,0,8,0,0,4,9,0,0,0,0,6,0,0,0,21,8,4,10,4,0,27,6,0,28,0,0,2,36,6,0,0,24,0,30,0,6,0,0,0,0,8,0,0,0,0
SRR3643839,0,0,8,0,0,0,8,18,6,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,2,0,0,0,0,10,12,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,6,21,6,0,0,0,6,2,0,0,8,0,6,3,0,4,12,0,0,0,2,0,0,0,0,4,2,0,138,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,4,8,0,2,0,0,6,2,0,0,36,0,0,4,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,5,0,0,11,2,0,10,0,0,0,14,2,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR3643841,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,2,0,2,4,0,3,0,4,4,0,0,0,2,0,0,0,0,5,0,0,90,0,2,0,0,0,0,0,0,0,6,0,0,2,0,0,12,4,0,0,0,0,0,2,0,0,10,2,0,8,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,4,0,0,6,0,0,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3643842,0,0,4,0,0,4,4,12,4,0,0,0,2,0,3,0,16,3,5,2,16,0,0,0,0,0,8,0,0,0,0,9,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,17,12,0,0,0,6,2,0,0,6,2,4,0,0,4,5,0,0,0,2,0,0,0,0,4,2,0,113,3,10,0,0,0,0,0,0,0,8,0,0,0,0,0,9,4,0,0,0,0,4,2,0,0,22,4,0,16,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,11,4,0,2,0,0,0,17,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3643999,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3644000,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3644001,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3644002,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3644037,2,0,4,0,4,4,0,24,8,0,0,0,2,0,0,0,32,3,0,0,16,0,0,0,0,0,6,0,0,2,0,27,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,24,14,0,0,0,14,4,2,0,10,2,8,0,0,18,17,0,0,4,0,0,0,0,0,14,2,0,201,0,36,0,0,0,0,0,0,0,10,0,0,0,0,0,8,8,0,0,0,0,8,10,0,0,46,8,0,6,0,0,21,0,0,2,0,0,0,0,2,2,0,8,3,6,5,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,8,3,0,12,0,0,6,0,0,0,0,0,2,12,0,2,0,0,0,15,2,0,12,2,0,0,10,2,0,0,12,4,0,0,0,3,0,2,0,8,0,0,0,0
SRR3644056,2,0,2,0,4,0,3,17,4,0,0,0,2,0,0,0,16,0,0,0,20,0,0,0,0,0,7,0,0,0,0,20,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,14,4,0,0,0,14,2,2,0,8,0,4,3,0,14,8,0,0,2,0,0,0,0,0,12,0,0,147,3,30,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,5,8,0,0,24,6,0,13,0,0,21,2,0,0,0,0,0,0,4,4,0,2,6,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,3,0,0,6,0,0,0,6,4,0,10,0,0,6,2,0,18,0,0,0,6,0,0,0,9,2,6,0,6,3,0,2,0,4,0,0,0,0
SRR3644062,2,0,14,0,4,0,17,52,14,0,0,0,13,0,3,0,56,6,0,0,32,0,0,2,0,8,5,0,0,11,4,53,28,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,14,54,20,0,2,0,38,4,2,0,20,11,18,3,2,33,31,0,2,9,2,0,0,0,0,22,0,0,408,15,49,0,0,0,0,2,0,2,34,0,0,2,0,2,25,25,2,6,0,0,19,14,0,0,98,14,0,30,0,3,42,2,0,2,0,0,0,0,6,4,0,6,6,3,6,0,4,0,0,2,8,0,0,0,0,0,0,0,0,6,0,0,7,3,0,20,3,0,3,0,0,6,0,0,2,21,12,0,10,0,2,32,6,0,49,0,0,2,39,2,0,0,27,6,29,0,6,3,0,4,3,8,0,0,0,0
SRR3644133,0,2,4,0,0,0,0,6,2,0,0,0,0,0,0,0,8,5,0,0,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,8,2,0,0,0,6,0,2,0,2,0,2,3,0,4,7,0,0,0,0,0,0,0,0,2,0,0,51,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,2,0,0,2,0,0,0,16,2,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR3644135,0,0,4,0,0,0,4,12,4,0,0,0,2,0,0,0,16,7,0,0,4,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,15,4,0,0,0,6,0,0,0,6,2,4,0,0,15,8,0,0,4,0,0,0,0,0,2,0,0,121,0,30,0,0,0,0,0,0,0,10,0,2,0,0,0,10,10,0,4,0,0,6,0,0,0,28,2,0,7,0,6,0,0,0,0,0,0,0,0,2,2,0,2,9,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,0,6,4,7,10,0,2,8,0,0,23,0,0,0,10,0,0,0,6,2,0,0,6,0,0,0,0,4,0,0,0,0
SRR3644136,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,4,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,8,0,0,50,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,8,12,0,4,0,0,0,2,0,0,4,6,0,15,0,0,7,0,0,0,0,0,0,0,0,2,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,0,0,8,4,10,0,2,2,2,0,24,0,0,0,2,0,0,0,0,2,0,0,6,0,0,2,0,4,0,0,0,0
SRR3644319,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
SRR3656945,12,2,58,4,8,32,73,535,154,4,0,10,62,0,18,0,672,25,20,2,81,0,2,4,20,25,24,0,4,22,34,109,336,0,3,0,0,0,0,0,156,2,0,6,0,0,12,6,146,436,171,2,8,6,92,14,0,0,153,42,186,6,2,45,270,18,14,74,12,3,0,0,0,52,15,0,1895,27,251,2,0,0,36,2,0,4,210,2,2,20,0,2,48,81,0,44,2,0,163,28,0,0,927,28,0,83,0,3,91,0,0,8,0,2,0,0,8,2,0,40,6,9,6,0,0,0,2,10,45,0,0,0,0,0,0,0,0,52,0,0,15,4,0,52,18,0,9,0,0,147,4,0,4,237,60,34,263,0,0,257,52,0,542,22,4,6,208,8,0,0,264,14,40,0,153,9,0,14,6,4,0,0,0,3
SRR3656946,7,0,30,0,12,4,44,254,78,8,0,5,54,0,6,0,312,19,6,0,38,0,0,2,10,17,22,0,6,22,10,36,156,0,9,0,0,0,0,0,78,2,6,3,0,2,0,2,76,225,93,0,2,2,30,8,2,0,84,33,82,0,2,34,125,0,4,44,2,4,0,0,0,14,18,0,976,21,148,0,0,0,8,2,0,2,112,0,4,8,0,6,32,71,0,34,0,0,81,12,0,2,463,10,0,35,0,3,56,0,0,0,0,0,0,0,6,2,0,26,9,24,8,0,8,0,2,12,21,0,0,0,0,0,0,0,0,38,6,0,16,3,0,28,6,0,12,0,0,90,0,0,4,117,20,12,160,0,0,132,26,0,307,4,2,2,119,10,0,0,129,16,35,0,96,0,0,4,8,4,0,0,0,0
SRR3656947,24,0,30,0,12,16,36,261,78,4,0,15,20,0,6,0,328,17,5,2,28,0,2,4,10,18,13,0,2,0,14,41,164,0,0,0,0,0,0,0,78,0,0,9,0,0,4,6,80,220,91,0,2,4,38,8,2,0,87,23,82,0,2,36,112,0,3,31,8,3,0,0,0,22,5,2,927,24,168,2,0,0,5,2,0,4,100,0,0,13,0,4,42,28,0,28,0,0,83,12,0,0,442,10,0,34,4,3,70,2,0,0,0,0,0,6,14,2,0,20,12,15,10,0,0,0,0,12,14,0,0,0,0,0,0,0,0,23,12,0,24,3,0,44,6,0,3,0,0,57,0,0,0,120,16,6,98,2,0,126,19,0,212,6,0,2,112,10,0,0,129,26,36,0,57,3,0,10,0,4,0,0,0,3
SRR3656948,14,0,34,4,8,8,70,350,98,16,0,10,55,0,9,0,424,32,5,0,54,0,2,2,20,12,34,0,10,2,28,74,212,0,9,0,0,2,0,0,100,2,0,3,2,0,20,0,90,278,106,0,2,4,56,10,4,0,102,23,102,0,4,44,149,4,2,83,4,4,0,0,0,26,2,0,1328,21,122,2,6,0,18,2,0,2,144,0,2,11,0,6,41,76,0,46,0,0,98,4,0,0,581,12,0,63,4,0,63,2,0,4,0,2,0,3,10,4,0,38,18,18,4,0,6,0,0,21,20,0,0,2,0,0,0,0,0,9,6,0,0,13,0,48,9,0,21,0,0,126,4,0,2,150,24,29,242,0,2,161,45,0,498,6,0,4,159,2,0,0,180,16,24,2,132,9,0,12,3,8,0,0,0,0
SRR3656949,33,0,72,4,8,12,101,493,138,4,0,10,77,0,12,0,600,24,11,6,66,0,0,10,0,58,33,0,10,40,24,143,300,0,9,0,0,0,0,0,144,2,3,6,2,0,16,0,130,411,162,0,6,10,100,26,2,0,145,49,157,0,0,79,217,10,14,81,12,0,4,0,0,43,6,0,1981,33,227,0,0,2,19,0,0,4,198,0,0,10,0,0,75,96,0,54,0,0,164,22,2,0,824,34,0,80,0,3,105,0,0,6,0,2,0,6,8,8,0,36,27,24,4,0,6,0,2,34,26,0,0,0,0,0,0,0,0,40,6,0,16,7,0,48,12,0,21,0,0,162,12,0,4,213,52,31,284,2,0,255,79,0,597,6,4,6,218,12,0,0,243,10,54,0,165,3,0,12,12,4,0,0,0,0
SRR3656950,2,0,30,4,16,8,28,270,80,8,0,10,44,0,15,0,320,27,16,2,51,0,0,8,10,41,20,0,2,29,16,47,160,0,3,0,0,0,0,0,81,0,0,0,0,0,0,0,82,233,111,0,6,2,32,10,0,0,94,11,88,0,2,35,129,6,6,26,8,2,0,0,0,20,9,0,1022,33,99,0,2,0,6,2,0,2,108,0,0,12,0,2,17,48,0,16,0,2,88,12,0,0,467,20,0,49,0,0,70,2,0,6,0,2,0,3,12,0,0,18,15,6,8,0,4,0,0,10,18,0,0,0,0,0,0,0,0,7,3,0,0,4,0,40,15,0,3,0,0,66,2,0,2,120,28,5,115,0,0,130,25,0,224,2,2,2,140,2,0,0,138,20,36,0,69,3,0,14,9,4,0,0,0,0
SRR3656951,21,0,56,4,28,20,50,371,112,4,0,10,41,0,6,0,464,17,12,4,80,0,6,6,10,33,31,0,0,11,14,72,232,0,6,0,0,0,0,0,112,0,0,0,0,0,4,2,112,331,131,0,4,6,44,18,0,0,119,29,117,0,4,64,160,16,12,57,6,7,0,0,0,33,11,0,1483,21,133,0,0,0,11,4,0,6,158,0,0,16,0,0,35,63,0,38,0,0,122,22,0,0,643,44,0,104,4,3,63,4,0,4,0,2,0,6,12,4,0,26,15,18,14,0,6,0,0,20,17,0,0,0,0,0,0,0,0,2,12,0,0,18,0,40,6,0,6,0,0,102,0,0,2,168,76,10,186,2,0,192,28,0,402,8,2,2,188,10,0,0,189,16,36,0,105,3,0,14,3,0,0,0,0,3
SRR3656952,43,2,22,4,8,12,54,213,56,4,0,15,27,0,21,0,232,15,0,0,56,0,0,2,10,8,22,0,0,11,14,63,116,0,3,0,0,0,0,0,57,2,0,9,0,0,8,10,56,170,59,0,4,4,46,10,2,0,62,21,58,0,0,32,96,0,2,55,2,2,0,0,0,27,5,0,865,21,60,0,0,0,7,0,0,0,108,2,0,6,0,4,39,38,0,12,0,0,68,12,0,0,376,28,0,48,2,0,77,4,0,8,0,0,0,3,6,6,0,20,18,21,10,0,8,0,0,12,16,0,0,0,0,0,0,0,0,17,3,0,0,8,0,28,21,0,15,0,0,60,2,0,2,84,40,15,119,4,0,111,24,0,257,2,0,4,94,6,0,0,111,20,12,0,63,9,0,10,3,4,0,0,0,0
